Fecha;Empresa;Moneda;Ingreso
28/04/2017;Empresa C;EURO;0.0046954926
28/05/2017;Empresa C;EURO;6.7781350713276e-05
28/06/2017;Empresa C;EURO;-0.0257464473662905
28/07/2017;Empresa C;EURO;-0.0249880971073399
28/08/2017;Empresa C;EURO;-0.0201535279546861
28/09/2017;Empresa C;EURO;0.00469590089530005
28/10/2017;Empresa C;EURO;0
28/11/2017;Empresa C;EURO;0.00585170973219298
28/12/2017;Empresa C;EURO;0.00086704566343666
29/01/2017;Empresa C;EURO;0.000124468681808878
29/03/2017;Empresa C;EURO;0.021764998791857
29/04/2017;Empresa C;EURO;0
29/05/2017;Empresa C;EURO;6.7802786977367e-05
29/06/2017;Empresa C;EURO;-0.0145774521724964
29/07/2017;Empresa C;EURO;3.35322701258058e-05
29/08/2017;Empresa C;EURO;-0.044824457141084
29/09/2017;Empresa C;EURO;0.004190609278613
29/10/2017;Empresa C;EURO;0
29/11/2017;Empresa C;EURO;0.0203792332218031
29/12/2017;Empresa C;EURO;5.1417211328976e-05
30/01/2017;Empresa C;EURO;-0.0204308171344724
30/03/2017;Empresa C;EURO;0.019521416420652
30/04/2017;Empresa C;EURO;0
30/05/2017;Empresa C;EURO;0.00209249591008819
30/06/2017;Empresa C;EURO;-0.0143213132772136
30/07/2017;Empresa C;EURO;3.35322701258058e-05
30/08/2017;Empresa C;EURO;0.0332714744616839
30/09/2017;Empresa C;EURO;5.84787396576542e-05
30/10/2017;Empresa C;EURO;0.00480477258239637
30/11/2017;Empresa C;EURO;-0.019350757365791
30/12/2017;Empresa C;EURO;5.14248366013072e-05
31/01/2017;Empresa C;EURO;-0.03807488362545
31/03/2017;Empresa C;EURO;0.0163834410980044
31/05/2017;Empresa C;EURO;-0.00465108177774829
31/07/2017;Empresa C;EURO;-0.00307444612952048
31/08/2017;Empresa C;EURO;0.0174116381011192
31/10/2017;Empresa C;EURO;0.00242369856193032
31/12/2017;Empresa C;EURO;5.11503267973856e-05
01/01/2017;Empresa A;PESO;183.766912870169
01/02/2017;Empresa A;PESO;404.408013596405
01/03/2017;Empresa A;PESO;469.697531536546
01/04/2017;Empresa A;PESO;174.953473700633
01/05/2017;Empresa A;PESO;163.979368199244
01/06/2017;Empresa A;PESO;644.286407172746
01/07/2017;Empresa A;PESO;168.022490411209
01/08/2017;Empresa A;PESO;421.220793263663
01/09/2017;Empresa A;PESO;272.592078398251
01/10/2017;Empresa A;PESO;150.032981977754
01/11/2017;Empresa A;PESO;322.134279277462
01/12/2017;Empresa A;PESO;58.7047035864637
02/01/2017;Empresa A;PESO;-172.477169321231
02/02/2017;Empresa A;PESO;304.856720332837
02/03/2017;Empresa A;PESO;677.726773004696
02/04/2017;Empresa A;PESO;174.614092963133
02/05/2017;Empresa A;PESO;560.162445033444
02/06/2017;Empresa A;PESO;132.849136963906
02/07/2017;Empresa A;PESO;161.91971186453
02/08/2017;Empresa A;PESO;75.6308915816981
02/09/2017;Empresa A;PESO;155.836664615614
02/10/2017;Empresa A;PESO;80.461453504254
02/11/2017;Empresa A;PESO;272.772376802742
02/12/2017;Empresa A;PESO;142.935444751228
03/01/2017;Empresa A;PESO;231.324547270168
03/02/2017;Empresa A;PESO;311.000296544189
03/03/2017;Empresa A;PESO;104.431715222584
03/04/2017;Empresa A;PESO;211.265883274133
03/05/2017;Empresa A;PESO;37.4812115549676
03/06/2017;Empresa A;PESO;162.605276062981
03/07/2017;Empresa A;PESO;162.90223792023
03/08/2017;Empresa A;PESO;148.23049652966
03/09/2017;Empresa A;PESO;154.909091346514
03/10/2017;Empresa A;PESO;355.072098687445
03/11/2017;Empresa A;PESO;272.90363113405
03/12/2017;Empresa A;PESO;163.811919121528
04/01/2017;Empresa A;PESO;614.997543626461
04/02/2017;Empresa A;PESO;190.881151200157
04/03/2017;Empresa A;PESO;186.796604601184
04/04/2017;Empresa A;PESO;-55.2186276412996
04/05/2017;Empresa A;PESO;438.454650723891
04/06/2017;Empresa A;PESO;161.357207775681
04/07/2017;Empresa A;PESO;51.8410108614298
04/08/2017;Empresa A;PESO;89.8258256748671
04/09/2017;Empresa A;PESO;109.709993129614
04/10/2017;Empresa A;PESO;234.857469705149
04/11/2017;Empresa A;PESO;162.288630252618
04/12/2017;Empresa A;PESO;288.933055485662
05/01/2017;Empresa A;PESO;454.345159533052
05/02/2017;Empresa A;PESO;188.318526792257
05/03/2017;Empresa A;PESO;184.777787383784
05/04/2017;Empresa A;PESO;154.654464604242
05/05/2017;Empresa A;PESO;506.392679734769
05/06/2017;Empresa A;PESO;611.618190452181
05/07/2017;Empresa A;PESO;-205.35203968127
05/08/2017;Empresa A;PESO;164.181914424251
05/09/2017;Empresa A;PESO;259.722701699687
05/10/2017;Empresa A;PESO;297.511492466199
05/11/2017;Empresa A;PESO;162.520557786718
05/12/2017;Empresa A;PESO;88.622199634641
06/01/2017;Empresa A;PESO;631.344616974921
06/02/2017;Empresa A;PESO;98.7350969972567
06/03/2017;Empresa A;PESO;210.212477226657
06/04/2017;Empresa A;PESO;133.01986417217
06/05/2017;Empresa A;PESO;163.31232216401
06/06/2017;Empresa A;PESO;224.63421151418
06/07/2017;Empresa A;PESO;-290.581132082148
06/08/2017;Empresa A;PESO;162.668606689851
06/09/2017;Empresa A;PESO;168.444835946709
06/10/2017;Empresa A;PESO;730.93990681342
06/11/2017;Empresa A;PESO;162.531850155418
06/12/2017;Empresa A;PESO;246.181917649714
07/01/2017;Empresa A;PESO;183.148027214313
07/02/2017;Empresa A;PESO;249.065976906724
07/03/2017;Empresa A;PESO;52.1780627950792
07/04/2017;Empresa A;PESO;495.719961551085
07/05/2017;Empresa A;PESO;163.08279651091
07/06/2017;Empresa A;PESO;246.280188532565
07/07/2017;Empresa A;PESO;154.213898444921
07/08/2017;Empresa A;PESO;160.016959772351
07/09/2017;Empresa A;PESO;595.963917455196
07/10/2017;Empresa A;PESO;157.469491402533
07/11/2017;Empresa A;PESO;930.148058027518
07/12/2017;Empresa A;PESO;-187.19764885037
08/01/2017;Empresa A;PESO;183.070225788813
08/02/2017;Empresa A;PESO;-127.246154537718
08/03/2017;Empresa A;PESO;-71.9886621293022
08/04/2017;Empresa A;PESO;168.960726910372
08/05/2017;Empresa A;PESO;144.19621431541
08/06/2017;Empresa A;PESO;173.321513839336
08/07/2017;Empresa A;PESO;159.454990185803
08/08/2017;Empresa A;PESO;100.238031211951
08/09/2017;Empresa A;PESO;132.204322791953
08/10/2017;Empresa A;PESO;158.159577715133
08/11/2017;Empresa A;PESO;3.7827914399033
08/12/2017;Empresa A;PESO;164.104035464706
09/01/2017;Empresa A;PESO;177.674677228813
09/02/2017;Empresa A;PESO;449.321835204512
09/03/2017;Empresa A;PESO;25.9619761237906
09/04/2017;Empresa A;PESO;169.005285248473
09/05/2017;Empresa A;PESO;167.405080092041
09/06/2017;Empresa A;PESO;159.001966341779
09/07/2017;Empresa A;PESO;159.300681562603
09/08/2017;Empresa A;PESO;33.6393778076285
09/09/2017;Empresa A;PESO;163.130196855669
09/10/2017;Empresa A;PESO;231.392563601033
09/11/2017;Empresa A;PESO;197.166065691386
09/12/2017;Empresa A;PESO;163.836640614806
10/01/2017;Empresa A;PESO;-241.740077878413
10/02/2017;Empresa A;PESO;461.032023053517
10/03/2017;Empresa A;PESO;270.686560367329
10/04/2017;Empresa A;PESO;223.524684953972
10/05/2017;Empresa A;PESO;347.161908690491
10/06/2017;Empresa A;PESO;160.883575043086
10/07/2017;Empresa A;PESO;938.503431393103
10/08/2017;Empresa A;PESO;-246.469152765305
10/09/2017;Empresa A;PESO;162.735293306069
10/10/2017;Empresa A;PESO;437.837667147026
10/11/2017;Empresa A;PESO;-9.93082722449814
10/12/2017;Empresa A;PESO;163.941577930506
11/01/2017;Empresa A;PESO;337.03639788865
11/02/2017;Empresa A;PESO;185.703243411692
11/03/2017;Empresa A;PESO;174.000024774261
11/04/2017;Empresa A;PESO;16.345443516643
11/05/2017;Empresa A;PESO;40.5579357956388
11/06/2017;Empresa A;PESO;158.970779549286
11/07/2017;Empresa A;PESO;106.669728551914
11/08/2017;Empresa A;PESO;107.212185593266
11/09/2017;Empresa A;PESO;244.774869041769
11/10/2017;Empresa A;PESO;305.651209835108
11/11/2017;Empresa A;PESO;166.645621207311
11/12/2017;Empresa A;PESO;578.015475285606
12/01/2017;Empresa A;PESO;451.663238923191
12/02/2017;Empresa A;PESO;185.590259271192
12/03/2017;Empresa A;PESO;173.892363722761
12/04/2017;Empresa A;PESO;15.708177088669
12/05/2017;Empresa A;PESO;-4.10102453942248
12/06/2017;Empresa A;PESO;168.523620691886
12/07/2017;Empresa A;PESO;593.70442936044
12/08/2017;Empresa A;PESO;149.566413341569
12/09/2017;Empresa A;PESO;389.523955977025
12/10/2017;Empresa A;PESO;195.75601918364
12/11/2017;Empresa A;PESO;167.062671809211
12/12/2017;Empresa A;PESO;68.6193567401862
13/01/2017;Empresa A;PESO;206.103575492196
13/02/2017;Empresa A;PESO;384.708226995592
13/03/2017;Empresa A;PESO;348.596355040761
13/04/2017;Empresa A;PESO;168.935253513523
13/05/2017;Empresa A;PESO;159.868694184434
13/06/2017;Empresa A;PESO;526.747957033754
13/07/2017;Empresa A;PESO;292.006069609001
13/08/2017;Empresa A;PESO;153.036358682069
13/09/2017;Empresa A;PESO;-85.0781056162973
13/10/2017;Empresa A;PESO;413.25398821973
13/11/2017;Empresa A;PESO;165.634783515311
13/12/2017;Empresa A;PESO;160.774489035662
14/01/2017;Empresa A;PESO;184.512401117373
14/02/2017;Empresa A;PESO;-120.868404870639
14/03/2017;Empresa A;PESO;3.18004326974239
14/04/2017;Empresa A;PESO;168.849490704123
14/05/2017;Empresa A;PESO;162.051282843834
14/06/2017;Empresa A;PESO;70.510977013542
14/07/2017;Empresa A;PESO;1893.36595674619
14/08/2017;Empresa A;PESO;331.569306178469
14/09/2017;Empresa A;PESO;321.472671256347
14/10/2017;Empresa A;PESO;158.102334658401
14/11/2017;Empresa A;PESO;-304.736977185089
14/12/2017;Empresa A;PESO;502.564439793495
15/01/2017;Empresa A;PESO;185.527290316173
15/02/2017;Empresa A;PESO;459.39037832507
15/03/2017;Empresa A;PESO;829.638818342177
15/04/2017;Empresa A;PESO;171.601258232823
15/05/2017;Empresa A;PESO;440.117611023134
15/06/2017;Empresa A;PESO;56.9083240820042
15/07/2017;Empresa A;PESO;158.784281282645
15/08/2017;Empresa A;PESO;420.651222362795
15/09/2017;Empresa A;PESO;292.687778866977
15/10/2017;Empresa A;PESO;158.307740854401
15/11/2017;Empresa A;PESO;77.7165763506973
15/12/2017;Empresa A;PESO;72.6693950094109
16/01/2017;Empresa A;PESO;125.805577658673
16/02/2017;Empresa A;PESO;216.549583941164
16/03/2017;Empresa A;PESO;148.371801331202
16/04/2017;Empresa A;PESO;168.711091664523
16/05/2017;Empresa A;PESO;67.6907658883179
16/06/2017;Empresa A;PESO;57.1074902125106
16/07/2017;Empresa A;PESO;159.254233378445
16/08/2017;Empresa A;PESO;513.845567967332
16/09/2017;Empresa A;PESO;161.661989731259
16/10/2017;Empresa A;PESO;161.391953354901
16/11/2017;Empresa A;PESO;298.073221698991
16/12/2017;Empresa A;PESO;160.535142822506
17/01/2017;Empresa A;PESO;22.1773426206099
17/02/2017;Empresa A;PESO;-134.846235336886
17/03/2017;Empresa A;PESO;282.430994662631
17/04/2017;Empresa A;PESO;-465.500218429378
17/05/2017;Empresa A;PESO;-540.929283671525
17/06/2017;Empresa A;PESO;158.554192171638
17/07/2017;Empresa A;PESO;35.0929955905449
17/08/2017;Empresa A;PESO;-235.187885739972
17/09/2017;Empresa A;PESO;166.649345355759
17/10/2017;Empresa A;PESO;-18.3097271758995
17/11/2017;Empresa A;PESO;481.697966319939
17/12/2017;Empresa A;PESO;160.793342600706
18/01/2017;Empresa A;PESO;43.3170121718089
18/02/2017;Empresa A;PESO;185.933876486529
18/03/2017;Empresa A;PESO;175.014891837889
18/04/2017;Empresa A;PESO;683.167190738673
18/05/2017;Empresa A;PESO;473.187011355453
18/06/2017;Empresa A;PESO;159.005344674038
18/07/2017;Empresa A;PESO;172.241521855957
18/08/2017;Empresa A;PESO;174.162835302026
18/09/2017;Empresa A;PESO;40.5172057287586
18/10/2017;Empresa A;PESO;95.687258133243
18/11/2017;Empresa A;PESO;163.211674259553
18/12/2017;Empresa A;PESO;537.399283057806
19/01/2017;Empresa A;PESO;491.66229828867
19/02/2017;Empresa A;PESO;185.843054570529
19/03/2017;Empresa A;PESO;182.618323669389
19/04/2017;Empresa A;PESO;373.884863644753
19/05/2017;Empresa A;PESO;734.838258151519
19/06/2017;Empresa A;PESO;164.504137393238
19/07/2017;Empresa A;PESO;329.815758137603
19/08/2017;Empresa A;PESO;153.704918686709
19/09/2017;Empresa A;PESO;338.975326969972
19/10/2017;Empresa A;PESO;110.813275417347
19/11/2017;Empresa A;PESO;162.616806946653
19/12/2017;Empresa A;PESO;295.21552320547
20/01/2017;Empresa A;PESO;56.4239048377947
20/02/2017;Empresa A;PESO;330.437442403129
20/03/2017;Empresa A;PESO;176.666302372389
20/04/2017;Empresa A;PESO;592.649259222402
20/05/2017;Empresa A;PESO;165.67584483859
20/06/2017;Empresa A;PESO;32.3929635362376
20/07/2017;Empresa A;PESO;158.475174376452
20/08/2017;Empresa A;PESO;154.736538792509
20/09/2017;Empresa A;PESO;57.4867036227743
20/10/2017;Empresa A;PESO;68.8823050637966
20/11/2017;Empresa A;PESO;383.371768552753
20/12/2017;Empresa A;PESO;-117.842772951536
21/01/2017;Empresa A;PESO;185.245605180026
21/02/2017;Empresa A;PESO;221.145739732629
21/03/2017;Empresa A;PESO;78.8902940097885
21/04/2017;Empresa A;PESO;148.892788580762
21/05/2017;Empresa A;PESO;163.14073463479
21/06/2017;Empresa A;PESO;-115.443098081608
21/07/2017;Empresa A;PESO;175.026178618952
21/08/2017;Empresa A;PESO;153.095406549509
21/09/2017;Empresa A;PESO;18.3645613766177
21/10/2017;Empresa A;PESO;154.024942499484
21/11/2017;Empresa A;PESO;287.324403529416
21/12/2017;Empresa A;PESO;-1.23712580360816
22/01/2017;Empresa A;PESO;183.941253815326
22/02/2017;Empresa A;PESO;466.604131456104
22/03/2017;Empresa A;PESO;-284.685827219235
22/04/2017;Empresa A;PESO;165.604947457694
22/05/2017;Empresa A;PESO;438.85307260039
22/06/2017;Empresa A;PESO;368.957420131376
22/07/2017;Empresa A;PESO;153.652549332129
22/08/2017;Empresa A;PESO;401.928117258132
22/09/2017;Empresa A;PESO;228.870648860935
22/10/2017;Empresa A;PESO;158.522199709484
22/11/2017;Empresa A;PESO;682.826688456406
22/12/2017;Empresa A;PESO;317.826906620835
23/01/2017;Empresa A;PESO;298.834153197226
23/02/2017;Empresa A;PESO;152.485740689476
23/03/2017;Empresa A;PESO;535.848283655122
23/04/2017;Empresa A;PESO;165.443879340994
23/05/2017;Empresa A;PESO;404.650374404596
23/06/2017;Empresa A;PESO;411.80709621026
23/07/2017;Empresa A;PESO;157.209011676229
23/08/2017;Empresa A;PESO;242.173789321904
23/09/2017;Empresa A;PESO;156.491181831416
23/10/2017;Empresa A;PESO;75.4454554731843
23/11/2017;Empresa A;PESO;341.334740318982
23/12/2017;Empresa A;PESO;159.454688489399
24/01/2017;Empresa A;PESO;465.296794536596
24/02/2017;Empresa A;PESO;-52.6852200971442
24/03/2017;Empresa A;PESO;203.02332615368
24/04/2017;Empresa A;PESO;921.623589240594
24/05/2017;Empresa A;PESO;240.569413990208
24/06/2017;Empresa A;PESO;161.836097349964
24/07/2017;Empresa A;PESO;231.342491683729
24/08/2017;Empresa A;PESO;176.141439488633
24/09/2017;Empresa A;PESO;157.265398115616
24/10/2017;Empresa A;PESO;198.188710105031
24/11/2017;Empresa A;PESO;99.0974178675532
24/12/2017;Empresa A;PESO;159.941284682899
25/01/2017;Empresa A;PESO;590.536167133296
25/02/2017;Empresa A;PESO;187.522436009142
25/03/2017;Empresa A;PESO;174.417064738747
25/04/2017;Empresa A;PESO;501.834357356511
25/05/2017;Empresa A;PESO;143.032093162997
25/06/2017;Empresa A;PESO;161.692481310464
25/07/2017;Empresa A;PESO;131.395163422832
25/08/2017;Empresa A;PESO;403.396230668971
25/09/2017;Empresa A;PESO;84.6354537032163
25/10/2017;Empresa A;PESO;-91.9658115283284
25/11/2017;Empresa A;PESO;156.961336211931
25/12/2017;Empresa A;PESO;158.518887295999
26/01/2017;Empresa A;PESO;725.331240733818
26/02/2017;Empresa A;PESO;191.911043741542
26/03/2017;Empresa A;PESO;175.076518831947
26/04/2017;Empresa A;PESO;249.946599700127
26/05/2017;Empresa A;PESO;265.755030601399
26/06/2017;Empresa A;PESO;161.649360854664
26/07/2017;Empresa A;PESO;31.9112960556601
26/08/2017;Empresa A;PESO;154.494742054525
26/09/2017;Empresa A;PESO;5.94878976525559
26/10/2017;Empresa A;PESO;73.6482860618852
26/11/2017;Empresa A;PESO;156.045159469607
26/12/2017;Empresa A;PESO;218.795278382499
27/01/2017;Empresa A;PESO;259.5896273913
27/02/2017;Empresa A;PESO;882.595731085642
27/03/2017;Empresa A;PESO;-14.3225011183533
27/04/2017;Empresa A;PESO;99.2046404468358
27/05/2017;Empresa A;PESO;161.86974289112
27/06/2017;Empresa A;PESO;313.510511112264
27/07/2017;Empresa A;PESO;227.838252808662
27/08/2017;Empresa A;PESO;90.0570337264251
27/09/2017;Empresa A;PESO;-118.861154346546
27/10/2017;Empresa A;PESO;581.061081087377
27/11/2017;Empresa A;PESO;351.049148370207
27/12/2017;Empresa A;PESO;355.314895275175
28/01/2017;Empresa A;PESO;186.59652176528
28/02/2017;Empresa A;PESO;25.8864796245946
28/03/2017;Empresa A;PESO;762.841522436266
28/04/2017;Empresa A;PESO;130.721377707343
28/05/2017;Empresa A;PESO;162.05584005142
28/06/2017;Empresa A;PESO;470.982413439696
28/07/2017;Empresa A;PESO;-5783.98883051191
28/08/2017;Empresa A;PESO;59.1661242985251
28/09/2017;Empresa A;PESO;107.902222548353
28/10/2017;Empresa A;PESO;160.463013275787
28/11/2017;Empresa A;PESO;-30.0480267825204
28/12/2017;Empresa A;PESO;373.325394130821
29/01/2017;Empresa A;PESO;185.25744084628
29/03/2017;Empresa A;PESO;314.324578114129
29/04/2017;Empresa A;PESO;163.743388408644
29/05/2017;Empresa A;PESO;162.07456647632
29/06/2017;Empresa A;PESO;-140.947857840182
29/07/2017;Empresa A;PESO;160.158744526257
29/08/2017;Empresa A;PESO;148.826409419319
29/09/2017;Empresa A;PESO;469.217143752038
29/10/2017;Empresa A;PESO;163.138557851287
29/11/2017;Empresa A;PESO;599.812687506538
29/12/2017;Empresa A;PESO;157.401681446665
30/01/2017;Empresa A;PESO;-424.27725125252
30/03/2017;Empresa A;PESO;580.837559936882
30/04/2017;Empresa A;PESO;163.875625471644
30/05/2017;Empresa A;PESO;-74.9166697366796
30/06/2017;Empresa A;PESO;491.049405344119
30/07/2017;Empresa A;PESO;161.183870057757
30/08/2017;Empresa A;PESO;290.568575348506
30/09/2017;Empresa A;PESO;154.824962518454
30/10/2017;Empresa A;PESO;420.354151314587
30/11/2017;Empresa A;PESO;-274.846526215608
30/12/2017;Empresa A;PESO;160.491396109265
31/01/2017;Empresa A;PESO;-157.683313895454
31/03/2017;Empresa A;PESO;159.921338851796
31/05/2017;Empresa A;PESO;223.919728357821
31/07/2017;Empresa A;PESO;282.796013458057
31/08/2017;Empresa A;PESO;411.907771693532
31/10/2017;Empresa A;PESO;254.773036930262
31/12/2017;Empresa A;PESO;160.362974798865
01/01/2017;Empesa B;PESO;871.384057185311
01/02/2017;Empesa B;PESO;1716.51893725321
01/03/2017;Empesa B;PESO;2628.52444718083
01/04/2017;Empesa B;PESO;828.180245709839
01/05/2017;Empesa B;PESO;791.086966552555
01/06/2017;Empesa B;PESO;2082.83875082457
01/07/2017;Empesa B;PESO;792.335698983016
01/08/2017;Empesa B;PESO;1493.16456451706
01/09/2017;Empesa B;PESO;1096.26511135849
01/10/2017;Empesa B;PESO;765.68279872722
01/11/2017;Empesa B;PESO;1511.89927891832
01/12/2017;Empesa B;PESO;480.541365972568
02/01/2017;Empesa B;PESO;602.203743068111
02/02/2017;Empesa B;PESO;1024.18506651645
02/03/2017;Empesa B;PESO;2192.97540641831
02/04/2017;Empesa B;PESO;827.274065725339
02/05/2017;Empesa B;PESO;1730.63493632736
02/06/2017;Empesa B;PESO;640.622119813619
02/07/2017;Empesa B;PESO;795.372075908018
02/08/2017;Empesa B;PESO;490.396855851728
02/09/2017;Empesa B;PESO;733.45216726951
02/10/2017;Empesa B;PESO;1115.70651644032
02/11/2017;Empesa B;PESO;796.799308935468
02/12/2017;Empesa B;PESO;756.498011676508
03/01/2017;Empesa B;PESO;1010.53038509236
03/02/2017;Empesa B;PESO;1303.35985202497
03/03/2017;Empesa B;PESO;595.750416267876
03/04/2017;Empesa B;PESO;1597.86876569054
03/05/2017;Empesa B;PESO;505.138069644797
03/06/2017;Empesa B;PESO;799.101988960316
03/07/2017;Empesa B;PESO;795.426829914118
03/08/2017;Empesa B;PESO;755.529883567779
03/09/2017;Empesa B;PESO;733.36550224291
03/10/2017;Empesa B;PESO;1384.66558544322
03/11/2017;Empesa B;PESO;1108.6318884061
03/12/2017;Empesa B;PESO;798.229142160708
04/01/2017;Empesa B;PESO;2368.21144810836
04/02/2017;Empesa B;PESO;873.129233446166
04/03/2017;Empesa B;PESO;866.036366685049
04/04/2017;Empesa B;PESO;167.013108127461
04/05/2017;Empesa B;PESO;1667.6966651862
04/06/2017;Empesa B;PESO;796.565236545316
04/07/2017;Empesa B;PESO;3334.30717066182
04/08/2017;Empesa B;PESO;549.361827243729
04/09/2017;Empesa B;PESO;540.51008101351
04/10/2017;Empesa B;PESO;989.409427798527
04/11/2017;Empesa B;PESO;782.057688508338
04/12/2017;Empesa B;PESO;1391.87251358141
05/01/2017;Empesa B;PESO;1603.63405660646
05/02/2017;Empesa B;PESO;862.607903492567
05/03/2017;Empesa B;PESO;860.059935584349
05/04/2017;Empesa B;PESO;734.046925951921
05/05/2017;Empesa B;PESO;1776.3308149124
05/06/2017;Empesa B;PESO;1670.42801844012
05/07/2017;Empesa B;PESO;165.729433037862
05/08/2017;Empesa B;PESO;790.881413499994
05/09/2017;Empesa B;PESO;919.323345580243
05/10/2017;Empesa B;PESO;922.766412915243
05/11/2017;Empesa B;PESO;782.484064030238
05/12/2017;Empesa B;PESO;519.921495479436
06/01/2017;Empesa B;PESO;1852.32982587153
06/02/2017;Empesa B;PESO;802.843324107067
06/03/2017;Empesa B;PESO;684.653060679685
06/04/2017;Empesa B;PESO;853.798544781728
06/05/2017;Empesa B;PESO;791.667601003512
06/06/2017;Empesa B;PESO;969.505748725918
06/07/2017;Empesa B;PESO;-93.4978449485568
06/08/2017;Empesa B;PESO;768.838668778594
06/09/2017;Empesa B;PESO;714.595016316656
06/10/2017;Empesa B;PESO;2197.45976830632
06/11/2017;Empesa B;PESO;768.678206053638
06/12/2017;Empesa B;PESO;1023.80616354672
07/01/2017;Empesa B;PESO;860.906200226558
07/02/2017;Empesa B;PESO;976.657061961061
07/03/2017;Empesa B;PESO;515.626957987545
07/04/2017;Empesa B;PESO;1083.73092650583
07/05/2017;Empesa B;PESO;791.394738175712
07/06/2017;Empesa B;PESO;900.725159511075
07/07/2017;Empesa B;PESO;815.210453831833
07/08/2017;Empesa B;PESO;763.503085118694
07/09/2017;Empesa B;PESO;1924.33347290771
07/10/2017;Empesa B;PESO;776.459824813199
07/11/2017;Empesa B;PESO;3416.77952138874
07/12/2017;Empesa B;PESO;822.614760781013
08/01/2017;Empesa B;PESO;861.305284334658
08/02/2017;Empesa B;PESO;176.993639159732
08/03/2017;Empesa B;PESO;142.339042008769
08/04/2017;Empesa B;PESO;787.562938285199
08/05/2017;Empesa B;PESO;801.473765028212
08/06/2017;Empesa B;PESO;1016.16697664476
08/07/2017;Empesa B;PESO;764.397147961538
08/08/2017;Empesa B;PESO;771.889701432594
08/09/2017;Empesa B;PESO;616.526866064483
08/10/2017;Empesa B;PESO;777.926654229099
08/11/2017;Empesa B;PESO;108.409611028596
08/12/2017;Empesa B;PESO;794.244471683251
09/01/2017;Empesa B;PESO;853.851950970558
09/02/2017;Empesa B;PESO;1712.6098421925
09/03/2017;Empesa B;PESO;685.135044508732
09/04/2017;Empesa B;PESO;788.245494464099
09/05/2017;Empesa B;PESO;793.350147091877
09/06/2017;Empesa B;PESO;787.139731249729
09/07/2017;Empesa B;PESO;765.512513528938
09/08/2017;Empesa B;PESO;595.299874428736
09/09/2017;Empesa B;PESO;769.7590388658
09/10/2017;Empesa B;PESO;879.217943548599
09/11/2017;Empesa B;PESO;1005.6570951012
09/12/2017;Empesa B;PESO;793.271674506951
10/01/2017;Empesa B;PESO;-179.341173996557
10/02/2017;Empesa B;PESO;1590.81058998215
10/03/2017;Empesa B;PESO;1194.11224279363
10/04/2017;Empesa B;PESO;918.531004296099
10/05/2017;Empesa B;PESO;1208.44182908063
10/06/2017;Empesa B;PESO;787.558831029016
10/07/2017;Empesa B;PESO;2674.48153467074
10/08/2017;Empesa B;PESO;-421.206841463588
10/09/2017;Empesa B;PESO;764.5099706346
10/10/2017;Empesa B;PESO;1582.06629659865
10/11/2017;Empesa B;PESO;225.421215570902
10/12/2017;Empesa B;PESO;793.567998267451
11/01/2017;Empesa B;PESO;1250.73589544135
11/02/2017;Empesa B;PESO;840.504675589744
11/03/2017;Empesa B;PESO;823.992890603273
11/04/2017;Empesa B;PESO;340.000418850234
11/05/2017;Empesa B;PESO;416.661395782066
11/06/2017;Empesa B;PESO;781.693916709216
11/07/2017;Empesa B;PESO;677.44833297316
11/08/2017;Empesa B;PESO;654.404002481268
11/09/2017;Empesa B;PESO;981.7120911344
11/10/2017;Empesa B;PESO;1230.25248965233
11/11/2017;Empesa B;PESO;784.832701820525
11/12/2017;Empesa B;PESO;2266.20978233465
12/01/2017;Empesa B;PESO;1331.25692113235
12/02/2017;Empesa B;PESO;841.768118702844
12/03/2017;Empesa B;PESO;823.455454604374
12/04/2017;Empesa B;PESO;369.806598173479
12/05/2017;Empesa B;PESO;297.500941374905
12/06/2017;Empesa B;PESO;730.368894440716
12/07/2017;Empesa B;PESO;2067.26773418013
12/08/2017;Empesa B;PESO;725.58374343865
12/09/2017;Empesa B;PESO;1315.46840135792
12/10/2017;Empesa B;PESO;816.487394184158
12/11/2017;Empesa B;PESO;782.749524314925
12/12/2017;Empesa B;PESO;724.298788754374
13/01/2017;Empesa B;PESO;1165.76275800413
13/02/2017;Empesa B;PESO;1369.13055829534
13/03/2017;Empesa B;PESO;1413.07319857767
13/04/2017;Empesa B;PESO;780.274508590609
13/05/2017;Empesa B;PESO;780.826832048016
13/06/2017;Empesa B;PESO;1625.94796086156
13/07/2017;Empesa B;PESO;1209.54750895626
13/08/2017;Empesa B;PESO;725.74303035285
13/09/2017;Empesa B;PESO;23.1137155167915
13/10/2017;Empesa B;PESO;1666.85934202218
13/11/2017;Empesa B;PESO;782.239114040325
13/12/2017;Empesa B;PESO;776.950255685263
14/01/2017;Empesa B;PESO;859.779994830107
14/02/2017;Empesa B;PESO;-540.249717501231
14/03/2017;Empesa B;PESO;314.007075318898
14/04/2017;Empesa B;PESO;780.199171242409
14/05/2017;Empesa B;PESO;792.242125108316
14/06/2017;Empesa B;PESO;351.945488561721
14/07/2017;Empesa B;PESO;5199.29097326318
14/08/2017;Empesa B;PESO;1249.40259300575
14/09/2017;Empesa B;PESO;1130.79494151427
14/10/2017;Empesa B;PESO;777.016954123491
14/11/2017;Empesa B;PESO;-701.184026850075
14/12/2017;Empesa B;PESO;1694.18813123061
15/01/2017;Empesa B;PESO;866.766350906607
15/02/2017;Empesa B;PESO;2215.00842770448
